Program,Program Type,Academic Year,App Cycle,Preferred Pronouns,Itinerary Start,Location,Country,Student Cumulative GPA,Major,College
Camp Adventure Various: Summer Experience*,Provider,,Summer 2013,,05/04/2013,"Ulaanbaatar, Mongolia; Brig, Switzerland; Ubud, Indonesia; Bonaire, Bonaire, Saint Eustatius and Saba; Bonn, Germany; Bordeaux, France; Braunschweig, Germany; Bremen, Germany; Osaka, Japan; Nagoya, Japan; New Delhi, India; Kyoto, Japan; Nanjing, China; Manila, Philippines; Pokhara, Nepal; Taipei, Taiwan; Tokyo, Japan; Spiti Valley, India; Suwon, South Korea; Seoul, South Korea; Siem Reap, Cambodia; Singapore, Singapore; Copenhagen, Denmark; Coleraine, United Kingdom; Bodø, Norway; Colchester, United Kingdom; Caen, France; Cambridge, United Kingdom; Cádiz, Spain; Barcelona, Spain; Cannes, France; Canterbury, United Kingdom; Chambéry, France; Bangor, United Kingdom; Berlin, Germany; Budapest, Hungary; Brighton, United Kingdom; Bristol, United Kingdom; Brno, Czech Republic; Brussels, Belgium; Bern, Switzerland; Besançon, France; Bielefeld, Germany; Bilbao, Spain; Blagoevgrad, Bulgaria; Bloomsbury, United Kingdom; Bluche, Switzerland; Chester, United Kingdom; Belfast, United Kingdom; Accra, Ghana; Addis Ababa, Ethiopia; Alice, South Africa; Antananarivo, Madagascar; Arusha, Tanzania; Bamako, Mali; Dakar, Senegal; Bellville, South Africa; Cape Coast, Ghana; Dar es Salaam, Tanzania; Dschang, Cameroon; Durban, South Africa; Fort Dauphin, Madagascar; Johannesburg, South Africa; Gaborone, Botswana; Cape Town, South Africa; Makhanda, South Africa; Kampala, Uganda; KwaZulu-Natal, South Africa; Mount Kilamanjaro, Tanzania; Legon, Ghana; Kathmandu, Nepal; Harbin, China; Khon Kaen, Thailand; Kolkata, India; Kunming, China; Ho Chi Minh City, Vietnam; Hong Kong, China; Hangzhou, China; Hanoi, Vietnam; Chengdu, China; Beppu, Japan; Chiang Mai, Thailand; Daegu, South Korea; Delhi, India; Dharamshala, India; Hiroshima, Japan; Hirakata, Japan; Hyderabad, India; Jaipur, India; Viña del Mar, Chile; Stone Town, Tanzania; Tunis, Tunisia; Mombasa, Kenya; Mount Kilimanjaro, Kenya; Nairobi, Kenya; Pietermaritzburg, South Africa; Rabat, Morocco; Gqeberha, South Africa; Saint-Denis, Réunion; Stellenbosch, South Africa; Shanghai, China; Antofagasta, Chile; Buenos Aires, Argentina; Bangkok, Thailand; Bangalore, India; Yantai, China; Beijing, China; Cork, Ireland; Galway, Ireland; Geneva, Switzerland; Giessen, Germany; Glasgow, United Kingdom; Granada, Spain; Linz, Austria; Leysin, Switzerland; Lille, France; Graz, Austria; Grenoble, France; Kraków, Poland; Leiden, Netherlands; Londonderry, United Kingdom; London, United Kingdom; Limerick, Ireland; Lisbon, Portugal; Lyngby, Denmark; Madrid, Spain; Maastricht, Netherlands; Luleå, Sweden; Lüneburg, Germany; Málaga, Spain; Manchester, United Kingdom; Montpellier, France; Pushchino, Russia; Marbella, Spain; Marburg, Germany; Maynooth, Ireland; Kuopio, Finland; Amiens, France; Alcalá de Henares, Spain; Aix-en-Provence, France; Alicante, Spain; Aalborg, Denmark; Aarhus, Denmark; Aberdeen, United Kingdom; Åbo, Finland; Helsinki, Finland; Hanover, Germany; Huddersfield, United Kingdom; Huddinge, Sweden; Heslington, United Kingdom; Lancashire, United Kingdom; Angers, France; Arles, France; Almería, Spain; Amsterdam, Netherlands; Athens, Greece; Bailrigg, United Kingdom; Ballyvaughan, Ireland; Aberystwyth, United Kingdom; Dublin, Ireland; Joensuu, Finland; Jordanstown, United Kingdom; Jyväskylä, Finland; Dortmund, Germany; Lancaster, United Kingdom; Lappeenranta, Finland; Lausanne-Dorigny, Switzerland; Le Havre, France; Le Mans, France; Lecce, Italy; Leeds, United Kingdom; Karlstad, Sweden; Debrecen, Hungary; County Clare, Ireland; Coventry, United Kingdom; Frederiksberg, Denmark; Freiburg im Breisgau, Germany; Fribourg, Switzerland; Edinburgh, United Kingdom; Egham, United Kingdom; Eichstätt, Germany; Espoo, Finland; Ferrara, Italy; Florence, Italy; The Hague, Netherlands; Valencia, Spain; Tuscania, Italy; Tilburg, Netherlands; Turku, Finland; Wroclaw, Poland; Viterbo, Italy; Warsaw, Poland; Prague, Czech Republic; Reading, United Kingdom; Rennes, France; Reykjavik, Iceland; Riga, Latvia; Siena, Italy; Seville, Spain; Saint-Étienne, France; St. Petersburg, Russia; St. Andrews, United Kingdom; Urbino, Italy; Utrecht, Netherlands; Milan, Italy; Paris, France; Pau, France; Pavia, Italy; Perugia, Italy; Örebro, Sweden; Plymouth, United Kingdom; Oulu, Finland; Nantes, France; Oslo, Norway; Moscow, Russia; Msida, Malta; Murcia, Spain; Rome, Italy; Salamanca, Spain; Santiago de Compostela, Spain; Salzburg, Austria; San Sebastián, Spain; Santander, Spain; Oxford, United Kingdom; Palma, Spain; Pamplona, Spain; Nice, France; Nicosia, Cyprus; Nijmegen, Netherlands; Norwich, United Kingdom; Nottingham, United Kingdom; Västerås, Sweden; Vienna, Austria; Växjö, Sweden; Venice, Italy; Toledo, Spain; Villeneuve-d'Ascq, France; Vigo, Spain; Villeurbanne, France; Toulouse, France; Trier, Germany; Trieste, Italy; Tbilisi, Georgia; Tampere, Finland; Tartu, Estonia; Antwerp, Belgium; Amman, Jordan; Ankara, Turkiye; Lucerne, Switzerland; Sorrento, Italy; Cluj-Napoca, Romania; Various, Kenya; Zagreb, Croatia; Yaroslavl, Russia; York, United Kingdom; Swansea, United Kingdom; Stirling, United Kingdom; Syracuse, Italy; Sunderland, United Kingdom; Newtownabbey, United Kingdom; Brisbane, Australia; Bendigo, Australia; Cairns, Australia; Armidale, Australia; Adelaide, Australia; Apia, Samoa; Various, Tanzania; Can Tho, Vietnam; Tonlé Sap, Cambodia; Ifrane, Morocco; Kigali, Rwanda; Various, Various; Strasbourg, France; Frankfurt, Germany; Glion, Switzerland; Bologna, Italy; Various, Germany; Xi'an, China; Sicily, Italy; Ioannina, Greece; Como, Italy; Suzhou, China; Xitang, China; Ibadan, Nigeria; Auckland, New Zealand; Nantong, China; Landstuhl, Germany; Ramstein-Miesenbach, Germany; Stuttgart, Germany; Iwakuni, Japan; Yongsan, South Korea; Atsugi, Japan; Fairford, United Kingdom; Rhodes, Greece; Munich, Germany; Ansbach, Germany; Aviano, Italy; Liverpool, United Kingdom; Heidelberg, Germany; Truttikon, Switzerland; Dijon, France; Cairo, Egypt; Okinawa, Japan; Yokota, Japan; Naples, Italy; Sasebo, Japan; Livorno, Italy; Delft, Netherlands; Kerala, India; Pune, India; Mumbai, India; Varanasi, India; Vientiane, Laos; Phnom Penh, Cambodia; Phuket, Thailand; Kiyafungo, Kenya; Lilongwe, Malawi; Blumenau, Brazil; Kuching, Malaysia; Cáceres, Spain; Jaén, Spain; Logroño, Spain; Meknes, Morocco; Busan, South Korea; Cardiff, United Kingdom; Rota, Spain; Bamberg, Germany; Kottayam, India; Bouveret, Switzerland; Agios Konstantinos, Greece; Carlow, Ireland; Sophia Antipolis, France; Lakenheath, United Kingdom; Córdoba, Spain; Uppsala, Sweden; Lugano, Switzerland; Istanbul, Turkiye; Skopje, Macedonia; Cupar, United Kingdom; Grafenwöhr, Germany; St. Gallen, Switzerland; Wuxi, China; Alexandria, Egypt; Stockholm, Sweden; Varna, Bulgaria; Zürich, Switzerland; Thun, Switzerland; Baumholder, Germany; Zama, Japan; Uijeongbu, South Korea; Yokosuka, Japan; Katterbach Kaserne, Germany; Yokohama, Japan; Apra Harbor, Guam; Vicenza, Italy; Wiesbaden, Germany; Uruma, Japan; Catania, Italy; Brescia, Italy; Ginowan, Japan; Antibes, France; Schweinfurt, Germany; Vestfold, Norway; Mishima, Japan; Kalmar, Sweden; Trollhättan, Sweden; Serdang, Malaysia; Chennai, India; Marigat, Kenya; Kumasi, Ghana; Yaoundé, Cameroon; Niš, Serbia; Podgorica, Montenegro; Nyon, Switzerland; Zanzibar, Tanzania; Gulu, Uganda; Fes, Morocco; Porto, Portugal; Sintra, Portugal; Kamena Vourla, Greece; Newcastle, United Kingdom; Kingston upon Thames, United Kingdom; Thessaloniki, Greece; Essen, Germany; Macau, China; Kyiv, Ukraine; Kaiserslautern, Germany; Groningen, Netherlands; Mallorca, Spain; Bradford, United Kingdom; Vilseck, Germany; Nagasaki, Japan; Ávila, Spain; Saint-Denis, France; Bali, Indonesia; Bumthang District, Bhutan; Valladolid, Spain; Aleppo, Syria; Kisumu, Kenya; Baku, Azerbaijan; Gdansk, Poland; Blantyre, Malawi; Chongqing, China; Bedulu, Indonesia; Zacapa, Guatemala; Jakar, Bhutan; Paros Island, Greece; Kusadasi, Turkiye; Bergen, Norway; Taormina, Italy; Girona, Spain; Udaipur, India; Bangui, Central African Republic; Kawagoe, Japan; Tallinn, Estonia; San Gemini, Italy; Negishi, Japan; Vogelweh, Germany; Morón Air Base, Spain; Illesheim, Germany; Croughton, United Kingdom; Lijiang, China; Agra, India; Khajuraho, India; Crete, Greece; Segovia, Spain; Jakarta, Indonesia; Manipal, India; Garmisch-Partenkirchen, Germany; Moyo Hill Camp, Tanzania; Kilimanjaro Bush Camp, Kenya; Avignon, France; Rotterdam, Netherlands; Perak, Malaysia; Vilnius, Lithuania; Taichung City, Taiwan; Bodh Gaya, India; Puducherry, India; San Jose del Monte, Philippines; Ahmedabad, India; Antigua, Guatemala; Anjeong-ri, South Korea; Curitiba, Brazil; Campinas, Brazil; Kamloops, Canada; Mérida, Mexico; Monterrey, Mexico; Guanajuato, Mexico; Valparaíso, Chile; Rio de Janeiro, Brazil; Guadalajara, Mexico; Puebla, Mexico; Lyon, France; Hikone, Japan; Aurangabad, India; Dresden, Germany; Ludhiana, India; Savoie, France; Colombo, Sri Lanka; Kuala Lumpur, Malaysia; Lamu, Kenya; Manyara, Tanzania; Burgos, Spain; Vitoria-Gasteiz, Spain; Veracruz, Mexico; Cusco, Peru; Cuernavaca, Mexico; Lima, Peru; Puerto Lopez, Ecuador; Quito, Ecuador; Otavalo, Ecuador; Manaus, Brazil; São Paulo, Brazil; Ottawa, Canada; Toronto, Canada; Gold Coast, Australia; Perth, Australia; Newcastle, Australia; Canberra, Australia; Wollongong, Australia; Sydney, Australia; Coral Bay, Australia; Fraser Coast, Australia; Pago Pago, American Samoa; Lismore, Australia; Melbourne, Australia; Warrnambool, Australia; Christchurch, New Zealand; Darwin, Australia; South Caicos Island, Turks & Caicos Islands; Mildura, Australia; Iquitos, Peru; Dubai, United Arab Emirates; Santo Domingo, Dominican Republic; Mendoza, Argentina; Guayaquil, Ecuador; Florianópolis, Brazil; Doha, Qatar; Barranquilla, Colombia; Córdoba, Argentina; Coquimbo, Chile; Bocas del Toro, Panama; Puntarenas, Costa Rica; Panama City, Panama; Atenas, Costa Rica; San Joaquín de Flores, Costa Rica; Santiago de Querétaro, Mexico; Xalapa, Mexico; Saint David Parish, Dominica; Kingston, Jamaica; Hamilton, New Zealand; Canterbury, New Zealand; Atherton, Australia; Byron Bay, Australia; Heredia, Costa Rica; Havana, Cuba; Guatemala City, Guatemala; Mexico City, Mexico; Managua, Nicaragua; Geelong, Australia; Dunedin, New Zealand; Townsville, Australia; Wellington, New Zealand; Great Barrier Reef, Australia; Queensland, Australia; Rotorua, New Zealand; Various, Australia; North Ryde, Australia; Toowoomba, Australia; Palmerston North, New Zealand; Hervey Bay, Australia; Hobart, Australia; Launceston, Australia; Rockhampton, Australia; Manama, Bahrain; Whanganui, New Zealand; Tegucigalpa, Honduras; Tijuana, Mexico; Vancouver, Canada; Various, New Zealand; Caño Palma Biological Station, Costa Rica; Cali, Colombia; Chiapas, Mexico; Cochabamba, Bolivia; Coffs Harbour, Australia; Concepción, Chile; Hagåtña, Guam; Heron Island, Australia; Bogotá, Colombia; Magnetic Island, Australia; La Paz, Bolivia; La Serena, Chile; Ilhéus, Brazil; Jalisco, Mexico; Kauai, HI, United States; Key West, FL, United States; Sharjah, United Arab Emirates; Pointe-à-Pitre, Guadeloupe; Galápagos Islands, Ecuador; Fortaleza, Brazil; Pullman, WA, United States; Irbid, Jordan; Arica, Chile; Ayacucho, Peru; Bahía de Magdalena, Mexico; San Carlos de Bariloche, Argentina; Be'er Sheva, Israel; Beirut, Lebanon; Belém, Brazil; Belmopan, Belize; Bethlehem, West Bank; Marathon, FL, United States; Mayagüez, Puerto Rico; Nouméa, New Caledonia; Novo Hamburgo, Brazil; O'ahu, HI, United States; Oaxaca, Mexico; Ontario, Canada; Orange Walk, Belize; Orpheus Island, Australia; Panama City, FL, United States; Paraná, Brazil; Patagonia, Argentina; Pearl Harbor, HI, United States; Tamarindo, Costa Rica; Puerto Vallarta, Mexico; Quetzaltenango, Guatemala; Recife, Brazil; Regina, Canada; San Salvador, El Salvador; San Isidro de El General, Costa Rica; San Juan del Sur, Nicaragua; San Juan, Puerto Rico; San Luis, Costa Rica; San Pedro Garza García, Mexico; Santa Cruz de la Sierra, Bolivia; Santa Cruz, Chile; Santarém, Brazil; Savai'i, Samoa; North Stradbroke Island, Australia; Sucre, Bolivia; Greater Sudbury, Canada; Sunshine Coast, Australia",Unknown,3.000,Education,
Camp Adventure Various: Summer Experience*,Provider,,Summer 2014,,06/01/2014,"Beijing, China",China,3.360,Education,
Camp Adventure Various: Summer Experience*,Provider,,Summer 2014,,06/07/2014,"Stuttgart, Germany",Germany,3.600,Education,
Camp Adventure Various: Summer Experience*,Provider,,Summer 2014,,06/07/2014,"Stuttgart, Germany",Germany,3.300,Education,
Camp Adventure Various: Summer Experience*,Provider,,Summer 2014,,06/07/2014,"Sicily, Italy",Italy,3.360,Education,
Camp Adventure Various: Summer Experience*,Provider,,Summer 2014,,06/06/2014,"Yokosuka, Japan",Japan,2.770,Education,
Camp Adventure Various: Summer Experience*,Provider,,Summer 2014,,06/15/2014,"Brunssum, Netherlands",Netherlands,3.190,Education,
Faculty-Led Costa Rica: First Generation Abroad,Faculty Led,,Summer 2015,,07/04/2015,"San José, Costa Rica",Costa Rica,3.790,Education,
Faculty-Led Costa Rica: First Generation Abroad,Faculty Led,,Summer 2015,,07/04/2015,"San José, Costa Rica",Costa Rica,3.700,Education,
Camp Adventure Various: Summer Experience,Provider,,Summer 2015,,05/25/2015,"Vicenza, Italy",Italy,3.970,Education,
Camp Adventure Various: Summer Experience,Provider,,Summer 2015,,06/12/2015,"Okinawa, Japan",Japan,3.460,Education,
"AIFS Spain, Barcelona: Universitat Autònoma de Barcelona - Summer Program",Provider,,Summer 2015,,,,Spain,3.510,Education,
Camp Adventure Various: Summer Experience,Provider,,Summer 2015,,06/01/2015,"O'ahu, HI, United States",United States,3.190,Education,
"API France, Grenoble: Universite Stendhal - Grenoble III, Intensive Language Studies summer",Provider,,Summer 2015,,,,France,3.470,Education,
"ISA Peru, Cusco: Service Learning (4-week, 8-week, 12-week)",Provider,,Summer 2015,,05/22/2015,,Peru,3.600,Education,
Camp Adventure Various: Summer Experience,Provider,,Summer 2016,,05/15/2016,"Manama, Bahrain",Bahrain,3.180,Education,
Camp Adventure Various: Summer Experience,Provider,,Summer 2016,,05/15/2016,"Baumholder, Germany",Germany,3.840,Education,
Camp Adventure Various: Summer Experience,Provider,,Summer 2016,,06/05/2016,"Stuttgart, Germany",Germany,3.140,Education,
Camp Adventure Various: Summer Experience,Provider,,Summer 2016,,05/15/2016,"Sigonella, Italy",Italy,3.490,Education,
Camp Adventure Various: Summer Experience,Provider,,Summer 2016,,05/15/2016,"Yokosuka, Japan",Japan,3.300,Education,
"ISA Spain, Málaga: Universidad de Málaga - Summer Spanish Language, Literature & Electives in English",Provider,,Summer 2016,,,,Spain,3.980,Education,
Faculty-Led Japan: English Language Teaching and Learning in Japan,Faculty Led,,Summer 2017,,05/13/2017,,Japan,3.980,Education,
Faculty-Led Japan: English Language Teaching and Learning in Japan,Faculty Led,,Summer 2017,,05/13/2017,,Japan,3.980,Education,
"CIEE Spain, Madrid: Universidad Carlos III de Madrid & CIEE Study Center - Engineering and Society",Provider,,Spring 2018,,,,Spain,3.460,Electrical Engineering,
Exchange Bilateral England: University of Liverpool,Exchange,,Spring 2019,,,,United Kingdom,3.590,Electrical Engineering,
Exchange ISEP Mexico: Instituto Tecnológico y de Estudios Superiores de Occidente (ITESO),Exchange,,Spring 2020,,01/15/2020,"Guadalajara, Mexico",Mexico,3.460,Electrical Engineering,
"CEA CAPA Spain, Barcelona: CEA CAPA Study Center - Liberal Arts & Social Sciences",Provider,22 - 23,Spring 2023,he/him/his,01/11/2023,"Barcelona, Spain",Spain,2.930,Electrical Engineering,
Faculty-Led France: L’art de Vivre in Paris,Faculty Led,21 - 22,Summer 2022,they/them/theirs,05/16/2022,"Paris, France",France,3.630,Electrical Engineering,
"SAI Italy, Florence: Florence University of the Arts",Provider,22 - 23,Summer 2023,he/him/his,06/25/2023,"Florence, Italy",Italy,2.700,Electrical Engineering,
"SAI Italy, Florence: Florence University of the Arts",Provider,22 - 23,Summer 2023,he/him/his,06/25/2023,"Florence, Italy",Italy,1.980,Electrical Engineering,
Faculty-Led Ireland: Poetry and the Universal Landscape ,Faculty Led,23 - 24,Summer 2024,he/him/his,05/13/2024,"Dublin, Ireland; Cork, Ireland; Galway, Ireland; Killarney, Ireland; Wicklow, Ireland; Lahinch, Ireland",Ireland,3.400,Electrical Engineering,
"CET Japan, Osaka: Osaka Gakuin University",Provider,23 - 24,Summer 2024,he/him/él,06/10/2024,"Osaka, Japan",Japan,3.770,Electrical Engineering,
Faculty-Led Spain: First Generation Abroad Seville,Faculty Led,23 - 24,Summer 2024,she/her/hers,05/25/2024,"Seville, Spain",Spain,2.190,Electrical Engineering,
WSU Student International Travel Registry,NAP/ITR/Direct,23 - 24,Summer Registration 2024,he/him/él,07/24/2024,"Travel Day, Travel Day; Hiroshima, Japan; Nagasaki, Japan; Iwaki, Japan",Japan,2.710,Electrical Engineering,
"CEA CAPA Spain, Barcelona: CEA CAPA Study Center - Liberal Arts & Social Sciences",Provider,,Fall 2011,,,,Spain,3.190,Electrical Engineering,
"AIFS Italy, Florence: AIFS Global Education Center - Semester or Academic Year",Provider,,Spring 2013,,,,Italy,2.920,Electrical Engineering,
Global Experience Program: Innovation in India,NAP/ITR/Direct,,Spring 2014,,,,India,3.250,Electrical Engineering,
Exchange ISEP Costa Rica: Universidad Nacional,Exchange,,Summer 2012,,,,Costa Rica,3.760,Electrical Engineering,
WSU Application: Non-Affiliated Programs,NAP/ITR/Direct,,Summer 2012,,05/10/2012,"Colombo, Sri Lanka",Sri Lanka,3.890,Electrical Engineering,
"ISA Australia, Adelaide: University of Adelaide Summer School",Provider,,Summer 2015,,,,Australia,4.000,Electrical Engineering,
"USAC Thailand, Chiang Mai: Chiang Mai University - Southeast Asian Culture, Politics and Business",Provider,,Fall 2017,,,,Thailand,3.120,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,,Fall 2018,,08/20/2018,"Vilseck, Germany",Germany,3.200,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,,Fall 2018,,08/20/2018,"Vilseck, Germany",Germany,3.600,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,,Fall 2018,,08/20/2018,"Vilseck, Germany",Germany,3.590,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,,Fall 2019,,,,Unknown,2.930,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,,Fall 2019,,,,Unknown,3.610,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,,Fall 2019,,,,Unknown,3.080,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,,Fall 2019,,,,Unknown,3.840,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,22 - 23,Fall 2022,she/her/hers,08/22/2022,"Vilseck, Germany",Germany,3.180,Elementary Education,
"AIFS Italy, Florence: AIFS Global Education Center - Semester or Academic Year",Provider,22 - 23,Fall 2022,,09/08/2022,"Florence, Italy",Italy,3.210,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,22 - 23,Fall 2022,she/her/hers,08/12/2022,"Mérida, Mexico",Mexico,3.200,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,22 - 23,Fall 2022,she/her/hers,08/10/2022,"Mérida, Mexico",Mexico,3.980,Elementary Education,
"AIFS Spain, Seville: Universidad de Sevilla - Semester or Academic Year",Provider,22 - 23,Fall 2022,she/her/hers,09/13/2022,"Seville, Spain",Spain,3.770,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,23 - 24,Fall 2023,she/her/hers,08/23/2023,"Vilseck, Germany",Germany,3.900,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,23 - 24,Fall 2023,she/her/hers,08/21/2023,"Vilseck, Germany",Germany,3.720,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,23 - 24,Fall 2023,she/her/hers,08/14/2023,"Vilseck, Germany",Germany,3.860,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,23 - 24,Fall 2023,she/her/ella,08/21/2023,"Mérida, Mexico",Mexico,3.840,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,,Fall 2024,he/him/his,08/07/2024,"San José, Costa Rica",Costa Rica,3.420,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,,Fall 2024,he/him/él,08/19/2024,"Grafenwöhr, Germany; Vilseck, Germany",Germany,3.030,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,,Fall 2024,she/her/hers,08/12/2024,"Vilseck, Germany",Germany,3.270,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,,Fall 2024,she/her/hers,08/11/2024,"Vilseck, Germany",Germany,3.540,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,,Fall 2024,he/him/his,08/19/2024,"Vilseck, Germany",Germany,3.790,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,,Fall 2024,she/her/hers,08/12/2024,"Alconbury, United Kingdom",United Kingdom,3.800,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,,Fall 2024,she/her/hers,08/08/2024,"Alconbury, United Kingdom",United Kingdom,3.890,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,,Spring 2018,,,,Unknown,3.280,Elementary Education,
"API Spain, Barcelona: Universitat de Barcelona - Spanish Language and Culture Studies",Provider,,Spring 2020,,01/07/2020,"Barcelona, Spain",Spain,3.540,Elementary Education,
"AIFS Spain, Madrid: Universidad Nebrija - Semester or Academic Year",Provider,21 - 22,Spring 2022,,02/03/2022,"Madrid, Spain",Spain,3.990,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,22 - 23,Spring 2023,she/her/hers,01/09/2023,"Vilseck, Germany",Germany,3.970,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,22 - 23,Spring 2023,she/her/hers,01/09/2023,"Vilseck, Germany",Germany,3.550,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,22 - 23,Spring 2023,she/her/hers,01/05/2023,"Vilseck, Germany",Germany,3.730,Elementary Education,
"SAI Italy, Florence: Florence University of the Arts",Provider,22 - 23,Spring 2023,she/her/ella,01/24/2023,"Florence, Italy",Italy,3.290,Elementary Education,
"SAI Italy, Florence: Florence University of the Arts",Provider,22 - 23,Spring 2023,...,01/24/2023,"Florence, Italy",Italy,3.600,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,22 - 23,Spring 2023,she/her/ella,01/09/2023,"Mérida, Mexico",Mexico,3.870,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,22 - 23,Spring 2023,she/her/ella,01/05/2023,"Mérida, Mexico",Mexico,3.710,Elementary Education,
Semester at Sea - Spring Voyage 2023,Provider,22 - 23,Spring 2023,she/her/hers,01/05/2023,"Mombasa, Kenya; Barcelona, Spain; Lisbon, Portugal; Dubai, United Arab Emirates; Limassol, Cyprus; On Ship, On Ship; Aqaba, Jordan; Bremerhaven, Germany; Piraeus, Greece; Mumbai, India; Dubrovnik, Croatia; Casablanca, Morocco",On Ship,3.720,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,23 - 24,Spring 2024,she/her/hers,01/05/2024,"San José, Costa Rica",Costa Rica,3.880,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,23 - 24,Spring 2024,she/her/hers,01/05/2024,"San José, Costa Rica",Costa Rica,3.910,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,23 - 24,Spring 2024,she/her/hers,01/03/2024,"Vilseck, Germany",Germany,3.610,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,23 - 24,Spring 2024,she/her/hers,01/02/2024,"Vilseck, Germany",Germany,3.860,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,23 - 24,Spring 2024,she/her/hers,01/04/2024,"Vilseck, Germany",Germany,3.810,Elementary Education,
"AIFS Italy, Florence: AIFS Global Education Center - Semester or Academic Year",Provider,23 - 24,Spring 2024,she/her/hers,01/26/2024,"Florence, Italy",Italy,3.060,Elementary Education,
"SAI Italy, Florence: Florence University of the Arts",Provider,23 - 24,Spring 2024,she/her/hers,01/23/2024,"Florence, Italy",Italy,3.910,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,23 - 24,Spring 2024,she/her/hers,01/02/2024,"Yokosuka, Japan",Japan,3.540,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,23 - 24,Spring 2024,she/her/hers,01/04/2024,"Mérida, Mexico",Mexico,3.650,Elementary Education,
Cougs Abroad Spain: WSU in Barcelona at CEA CAPA Study Center,Provider,23 - 24,Spring 2024,he/him/his,01/10/2024,"Barcelona, Spain",Spain,2.970,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,,Spring 2025,she/her/hers,,,Unknown,3.630,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,,Spring 2025,she/her/hers,,,Unknown,3.600,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,,Spring 2025,she/her/hers,,,Unknown,3.500,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,,Spring 2025,she/her/ella,,,Unknown,3.270,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,,Spring 2025,she/her/ella,,,Unknown,3.630,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,,Spring 2025,she/her/hers,,,Unknown,3.750,Elementary Education,
WSU College of Education: Student Teaching Abroad,Faculty Led,,Spring 2025,she/her/hers,,,Unknown,3.970,Elementary Education,
Camp Adventure Various: Summer Experience,Provider,,Summer 2016,,05/15/2016,"Manama, Bahrain",Bahrain,3.280,Elementary Education,
Camp Adventure Various: Summer Experience,Provider,,Summer 2016,,05/15/2016,"Ikego, Japan",Japan,3.200,Elementary Education,
Camp Adventure Various: Summer Experience,Provider,,Summer 2016,,06/11/2016,"Okinawa, Japan",Japan,3.530,Elementary Education,
Camp Adventure Various: Summer Experience,Provider,,Summer 2017,,06/11/2017,"Kaiserslautern, Germany",Germany,3.600,Elementary Education,
Camp Adventure Various: Summer Experience,Provider,,Summer 2017,,06/10/2017,"Kaiserslautern, Germany",Germany,3.730,Elementary Education,
Camp Adventure Various: Summer Experience,Provider,,Summer 2017,,06/11/2017,"Stuttgart, Germany",Germany,3.530,Elementary Education,
Camp Adventure Various: Summer Experience,Provider,,Summer 2017,,06/11/2017,"Atsugi, Japan",Japan,3.360,Elementary Education,
Camp Adventure Various: Summer Experience,Provider,,Summer 2017,,06/10/2017,"Yokosuka, Japan",Japan,3.200,Elementary Education,
